	query	target	id
12283	A0A5N6EB52	A0A4R0RDJ8	50.9
12284	A0A5N6EB52	A0A1Q3EBI7	50.8
12285	A0A5N6EB52	F8Q303	50.7
12286	A0A5N6EB52	A0A067PQ89	50.6
12287	A0A5N6EB52	A0A4Y9YV70	50.5
12288	A0A5N6EB52	A0A369JI11	50.3
12289	A0A5N6EB52	A0A0C9T329	50.1
12290	A0A5N6EB52	A0A1Y2BZ16	49.9
12291	A0A5N6EB52	A0A4Y9YTF6	49.0
12292	A0A5N6EB52	A0A067N510	48.9
12293	A0A5N6EB52	A0A067SV84	48.0
12294	R0JW60	A0A364MXF6	94.9
12295	R0JW60	A0A177D705	94.4
12296	R0JW60	A0A178DM25	93.4
12297	R0JW60	A0A2T2NH42	92.5
12298	R0JW60	E3RDM4	92.0
12299	R0JW60	A0A177CWT1	91.6
12300	R0JW60	E4ZS94	91.4
12301	R0JW60	Q0UYY5	91.4
12302	R0JW60	A0A2V1DZ69	91.1
12303	R0JW60	A0A163E1X7	90.6
12304	R0JW60	A0A1Y1Y8W2	90.5
12305	R0JW60	A0A7C8MEZ2	90.4
12306	R0JW60	R7YPA1	87.5
12307	R0JW60	A0A517L855	87.2
12308	R0JW60	A0A6A6Y0P5	87.1
12309	R0JW60	A0A1Z5TFN5	85.7
12310	R0JW60	A0A1L7WVX5	85.7
12311	R0JW60	A0A1Z5TU80	85.7
12312	R0JW60	A0A3M7BEA0	85.6
12313	R0JW60	A0A074XWT8	85.4
12314	R0JW60	A0A3M6WYP1	85.3
12315	R0JW60	A0A194XNF4	85.1
12316	R0JW60	A0A4U0TJT0	85.1
12317	R0JW60	A0A2V1C0J1	85.1
12318	R0JW60	S3CPI0	85.0
12319	R0JW60	K1Y422	85.0
12320	R0JW60	A0A2J6S5S8	84.8
12321	R0JW60	A0A2J6T8G8	84.8
12322	R0JW60	A0A074WF13	84.7
12323	R0JW60	A0A3D8SR04	84.4
12324	R0JW60	A0A2J6PTI5	84.4
12325	R0JW60	A0A2K1QGL6	84.4
12326	R0JW60	H0ELG6	84.2
12327	R0JW60	A0A074YNW2	84.1
12328	R0JW60	R1EEN8	84.1
12329	R0JW60	A0A1X7RVT7	84.1
12330	R0JW60	A0A074W4F7	84.1
12331	R0JW60	F9XCV2	84.1
12332	R0JW60	A0A1E1KHE7	83.9
12333	R0JW60	A0A0F4G7F6	83.8
12334	R0JW60	A0A5N5D932	83.6
12335	R0JW60	A0A3E2GT83	83.6
12336	R0JW60	A0A2T3AX85	83.6
12337	R0JW60	A0A7D8UU31	83.6
12338	R0JW60	M7UID6	83.5
12339	R0JW60	A0A0G2EW25	83.2
12340	R0JW60	A0A4Z1L148	83.2
12341	R0JW60	G2XS59	83.1
12342	R0JW60	A7E6B5	83.0
12343	R0JW60	A0A2P7ZE34	83.0
12344	R0JW60	A0A559MAH0	83.0
12345	R0JW60	A0A4Y8D203	82.9
12346	R0JW60	A0A1J9QW67	82.9
12347	R0JW60	A0A4Z1KC62	82.9
12348	R0JW60	A0A370TVS3	82.9
12349	R0JW60	V5FXD6	82.6
12350	R0JW60	A0A5M9JVZ9	82.6
12351	R0JW60	A0A443I0D2	82.6
12352	R0JW60	A0A150V9F0	82.4
12353	R0JW60	A0A317VRS8	81.7
12354	R0JW60	A0A5N7D6G6	81.7
12355	R0JW60	M2YUV9	81.7
12356	R0JW60	W9CNQ9	81.5
12357	R0JW60	A0A1L9RP90	81.4
12358	R0JW60	A0A1L9NM57	81.3
12359	R0JW60	A0A5N6T6J1	81.2
12360	R0JW60	A0A5N6UU48	81.2
12361	R0JW60	A0A1F7ZTY3	81.2
12362	R0JW60	A0A5N7A3P5	81.2
12363	R0JW60	A0A1Q8RSU2	81.1
12364	R0JW60	A0A0L1IYH5	81.1
12365	R0JW60	A0A2B7XYC7	81.1
12366	R0JW60	B8LTH7	81.1
12367	R0JW60	A0A5N6TJD5	81.1
12368	R0JW60	A0A319DNN5	80.9
12369	R0JW60	A0A395IKF8	80.9
12370	R0JW60	A0A2B7Z2F3	80.9
12371	R0JW60	A0A5N6FLB4	80.8
12372	R0JW60	A0A139GXZ0	80.8
12373	R0JW60	A0A5N5WS51	80.6
12374	R0JW60	A0A2S7P6M0	80.6
12375	R0JW60	A0A2S7QS87	80.5
12376	R0JW60	A0A0D2BJ30	80.5
12377	R0JW60	A0A401KSG4	80.5
12378	R0JW60	A0A0D2DMY6	80.5
12379	R0JW60	A0A5N7AS31	80.5
12380	R0JW60	A0A2G7FIX8	80.5
12381	R0JW60	A0A3F3PYJ0	80.4
12382	R0JW60	A0A1L9UG76	80.4
12383	R0JW60	A0A1L9SKB6	80.4
12384	R0JW60	W9YRP8	80.3
12385	R0JW60	A0A0G2G1B8	80.3
12386	R0JW60	A0A428PAC1	80.3
12387	R0JW60	E3QV85	80.2
12388	R0JW60	A2RB46	80.2
12389	R0JW60	A0A395GID0	80.2
12390	R0JW60	A0A162MZU6	80.2
12391	R0JW60	A0A5Q4BJR1	80.2
12392	R0JW60	A0A1J7JQ54	80.2
12393	R0JW60	A0A2T3AAA4	80.2
12394	R0JW60	A0A5N5KQM7	80.2
12395	R0JW60	A0A5N5JXS7	80.2
12396	R0JW60	A0A0D2L0R8	80.1
12397	R0JW60	T0KZZ1	80.1
12398	R0JW60	A0A2T4BTG5	80.1
12399	R0JW60	G0RRS1	80.1
12400	R0JW60	A0A319EEE1	80.1
12401	R0JW60	C7ZD82	80.0
12402	R0JW60	R8BGK6	80.0
12403	R0JW60	A0A175W4Q6	80.0
12404	R0JW60	L2FC28	79.9
12405	R0JW60	A0A178ZH86	79.9
12406	R0JW60	A0A4R8R015	79.9
12407	R0JW60	A0A4T0WKD8	79.9
12408	R0JW60	W9X977	79.9
12409	R0JW60	A0A072PRU7	79.9
12410	R0JW60	A0A0D1ZSC5	79.9
12411	R0JW60	H6BU34	79.9
12412	R0JW60	N1PK14	79.8
12413	R0JW60	A0A0D2CX58	79.8
12414	R0JW60	N4VAA4	79.8
12415	R0JW60	A0A428UCX7	79.7
12416	R0JW60	A0A1W2TQY8	79.7
12417	R0JW60	A0A1L9X343	79.7
12418	R0JW60	W3XJD9	79.7
12419	R0JW60	A0A0D2JCG4	79.7
12420	R0JW60	A0A1J9PEQ4	79.7
12421	R0JW60	A0A066X5A7	79.6
12422	R0JW60	A0A1R3RRE5	79.6
12423	R0JW60	A0A010RMG6	79.6
12424	R0JW60	A0A1G4BGG5	79.6
12425	R0JW60	A0A317VU31	79.6
12426	R0JW60	A0A3M2SL30	79.6
12427	R0JW60	A0A428NE95	79.6
12428	R0JW60	A0A3A2ZSQ4	79.6
12429	R0JW60	A0A2I0RJV3	79.6
12430	R0JW60	A0A420Y6G0	79.6
12431	R0JW60	A0A395HPP0	79.6
12432	R0JW60	A0A2P5HRC7	79.6
12433	R0JW60	A0A318ZDC1	79.6
12434	R0JW60	A0A2I2G1Y8	79.6
12435	R0JW60	A0A136J8S2	79.6
12436	R0JW60	A0A0D2CY69	79.5
12437	R0JW60	M3CF66	79.5
12438	R0JW60	A0A166RI72	79.5
12439	R0JW60	W9W4X4	79.5
12440	R0JW60	A0A084GCK7	79.4
12441	R0JW60	G9N8S0	79.4
12442	R0JW60	A0A194UX87	79.4
12443	R0JW60	A0A319CFQ0	79.4
12444	R0JW60	A0A2V5HC18	79.4
12445	R0JW60	A0A423XHQ7	79.4
12446	R0JW60	A0A7C8IM37	79.4
12447	R0JW60	A0A0D2EK50	79.3
12448	R0JW60	A0A0C4E9L8	79.3
12449	R0JW60	A0A2P4ZJM8	79.3
12450	R0JW60	G9NP24	79.3
12451	R0JW60	A0A4U6X6L6	79.2
12452	R0JW60	A0A0E0SDM0	79.1
12453	R0JW60	A0A2T3ZV55	79.1
12454	R0JW60	A0A1Y2EKH6	79.1
12455	R0JW60	A0A2T4H210	79.1
12456	R0JW60	A0A507B7L9	79.1
12457	R0JW60	A0A1V1TC36	79.1
12458	R0JW60	A0A7H8QPQ1	79.1
12459	R0JW60	A0A1V6TTI6	79.0
12460	R0JW60	A0A1B8AE72	79.0
12461	R0JW60	A0A2S6C2B0	79.0
12462	R0JW60	A0A1L9TT25	79.0
12463	R0JW60	A0A0F9XM87	79.0
12464	R0JW60	A0A0D2F3N4	78.9
12465	R0JW60	A0A395N9G7	78.8
12466	R0JW60	A0A1L9P564	78.8
12467	R0JW60	A0A423WGA7	78.8
12468	R0JW60	W7N4L9	78.8
12469	R0JW60	A0A2K0WVU4	78.8
12470	R0JW60	A0A2I2F6L9	78.7
12471	R0JW60	A0A162IAZ2	78.7
12472	R0JW60	A0A2N3N139	78.7
12473	R0JW60	A0A4Q4VBJ1	78.7
12474	R0JW60	A0A0U5FTQ5	78.7
12475	R0JW60	A0A3D8R9B7	78.7
12476	R0JW60	F9F678	78.7
12477	R0JW60	W9J4H7	78.7
12478	R0JW60	N1S467	78.7
12479	R0JW60	N4TXI0	78.7
12480	R0JW60	X0CZJ3	78.7
12481	R0JW60	A0A0D2YGJ6	78.7
12482	R0JW60	A0A2H3H306	78.7
12483	R0JW60	J3PH24	78.5
12484	R0JW60	S0DVK4	78.5
12485	R0JW60	A0A0F8U238	78.5
12486	R0JW60	A0A2T3YX01	78.5
12487	R0JW60	A0A135V8D0	78.4
12488	R0JW60	A0A5N6KBE6	78.3
12489	R0JW60	A0A1Y2UY51	78.2
12490	R0JW60	A0A395N0T1	78.2
12491	R0JW60	A0A2L2SPC1	78.2
12492	R0JW60	B6H004	78.2
12493	R0JW60	A0A395SP46	78.2
12494	R0JW60	A0A4Q4YUR7	78.2
12495	R0JW60	A0A0N0NJ30	78.1
12496	R0JW60	G4U5F6	78.1
12497	R0JW60	A0A0M9WC58	78.1
12498	R0JW60	A0A0G4PTH8	78.1
12499	R0JW60	S3D7K6	78.0
12500	R0JW60	A0A4Q4VQ69	77.9
12501	R0JW60	A0A1Y2WV54	77.9
12502	R0JW60	A0A101MG75	77.9
12503	R0JW60	A0A0A2K2L2	77.9
12504	R0JW60	F0X7T2	77.9
12505	R0JW60	A0A4Q4UNX4	77.9
12506	R0JW60	A0A1E3BR69	77.9
12507	R0JW60	W2S189	77.9
12508	R0JW60	A0A135LT87	77.8
12509	R0JW60	W9Y7V1	77.8
12510	R0JW60	A0A4Z0YFK3	77.8
12511	R0JW60	A0A4V1XNJ5	77.8
12512	R0JW60	A0A1V6R3E4	77.8
12513	R0JW60	A0A1V6TRI2	77.8
12514	R0JW60	A0A4Q4TAX8	77.8
12515	R0JW60	A0A1V6N6L8	77.8
12516	R0JW60	A0A017SR18	77.7
12517	R0JW60	A0A1C1C6C4	77.7
12518	R0JW60	G2R1V2	77.7
12519	R0JW60	A0A395TAD6	77.6
12520	R0JW60	A0A4Q4YSZ1	77.6
12521	R0JW60	A0A1Y2VR85	77.6
12522	R0JW60	W6QZY1	77.6
12523	R0JW60	A0A1V6Y250	77.6
12524	R0JW60	A0A1L9W0D4	77.6
12525	R0JW60	A0A1V6S025	77.5
12526	R0JW60	A0A6P8BIP6	77.5
12528	R0JW60	Q0CAU6	77.4
12529	R0JW60	A0A0A2L8C1	77.3
12530	R0JW60	G4N5G7	77.3
12531	R0JW60	Q2H3S5	77.2
12532	R0JW60	A0A0G4KKU1	77.1
12533	R0JW60	A0A439D947	77.0
12534	R0JW60	A0A3M9Y5X2	76.9
12535	R0JW60	A0A423W9P7	76.1
12536	R0JW60	A0A553HPK9	76.0
12537	R0JW60	A0A1V6UEN6	75.9
12538	R0JW60	A0A090CAV9	75.5
12539	R0JW60	G2XHT3	75.4
12540	R0JW60	A0A3N4KBK2	75.1
12541	R0JW60	C9SS38	74.5
12542	R0JW60	Q2UNA0	73.9
12543	R0JW60	G2QME6	72.5
12544	R0JW60	W6Q7N2	70.8
12545	R0JW60	A0A218ZHE2	64.3
12546	R0JW60	A0A165CTU6	53.2
12547	R0JW60	A0A0B7F5J3	52.2
12548	R0JW60	A0A074S3I4	51.4
12549	R0JW60	A0A5C3KN19	51.2
12550	R0JW60	A0A1M2VA28	51.0
12551	R0JW60	A0A165F0M1	50.8
12553	R0JW60	A0A286U5Q1	50.7
12554	R0JW60	K5WGG5	50.7
12555	R0JW60	A0A4Q9PTL3	50.5
12556	R0JW60	R7SWA7	50.5
12557	R0JW60	A0A0C3NHS8	50.5
12558	R0JW60	A0A550CU55	50.4
12559	R0JW60	A0A2A9N9H1	50.4
12560	R0JW60	A0A1B7NGS0	50.4
12561	R0JW60	A0A4S8M4X0	50.3
12562	R0JW60	A0A5M3MJ52	50.3
12563	R0JW60	A0A5C3Q819	50.3
12564	R0JW60	W4JTB1	50.1
12565	R0JW60	D8PVH1	50.1
12566	R0JW60	A0A2H3ETP7	50.1
12567	R0JW60	A0A167P4E4	50.1
12568	R0JW60	A0A060SVX6	50.1
12569	R0JW60	A0A067PQ89	50.0
12570	R0JW60	A0A166DDH7	50.0
12571	R0JW60	A0A5C3N508	50.0
12572	R0JW60	A0A409VUL1	50.0
12573	R0JW60	V2WB91	50.0
12574	R0JW60	A0A5N5QNB3	50.0
12575	R0JW60	A0A164WSN9	50.0
12576	R0JW60	A0A2H3BQD5	50.0
12577	R0JW60	A0A4R0RDJ8	49.9
12578	R0JW60	A0A1Q3EBI7	49.9
12579	R0JW60	M5GCQ7	49.9
12580	R0JW60	A0A0D7BBW7	49.9
12581	R0JW60	K5XK42	49.9
12583	R0JW60	A0A2H3JSG5	49.8
12584	R0JW60	J4IBN1	49.8
12585	R0JW60	A0A1J8PQ85	49.8
12586	R0JW60	A0A0H2RJ10	49.7
12587	R0JW60	A0A284QYF0	49.7
12588	R0JW60	A0A0D0CSB1	49.7
12589	R0JW60	A0A165VRV2	49.7
12590	R0JW60	A0A1Y2IML5	49.6
12591	R0JW60	A0A0C9T9D2	49.6
12592	R0JW60	A0A1Y2BZ16	49.6
12593	R0JW60	A0A4Z0A149	49.6
12594	R0JW60	A0A5C3NW19	49.6
12595	R0JW60	M2PWC9	49.5
12596	R0JW60	A0A2G8SRN5	49.5
12597	R0JW60	A0A0D2NCE0	49.4
12598	R0JW60	A0A165ILZ5	49.4
12599	R0JW60	A0A371CLQ4	49.4
12600	R0JW60	A0A369JI11	49.3
12601	R0JW60	A0A5C3LYG0	49.3
12602	R0JW60	A0A166GS67	49.3
12603	R0JW60	F8Q303	49.1
12604	R0JW60	A0A401GA83	49.0
12605	R0JW60	A0A5E3X2T7	49.0
12606	R0JW60	A0A5B1QN96	49.0
12607	R0JW60	A0A1X6MWH7	48.8
12608	R0JW60	S8FNA5	48.8
12609	R0JW60	A0A165U9X1	48.8
12610	R0JW60	A0A4S4MTI8	48.7
12611	R0JW60	A0A0L6X0R2	48.5
12612	R0JW60	A0A4Y9YV70	48.4
12613	R0JW60	A0A067N510	47.8
12614	R0JW60	A0A0C9T329	47.7
12615	R0JW60	A0A4Y9YTF6	46.9
12616	R0JW60	A0A067SV84	46.3
12617	A0A0U5FTQ5	A0A3D8R9B7	91.9
12618	A0A0U5FTQ5	A0A1L9TT25	90.2
12619	A0A0U5FTQ5	A0A1L9P564	89.3
12621	A0A0U5FTQ5	A0A3A2ZSQ4	88.6
12622	A0A0U5FTQ5	A0A1V6TTI6	87.8
12623	A0A0U5FTQ5	A0A2G7FIX8	87.5
12624	A0A0U5FTQ5	A0A1F7ZTY3	87.5
12625	A0A0U5FTQ5	Q0CAU6	87.3
12626	A0A0U5FTQ5	A0A2I2G1Y8	87.2
12627	A0A0U5FTQ5	A0A5N7A3P5	87.2
12628	A0A0U5FTQ5	A0A5N7AS31	87.2
12629	A0A0U5FTQ5	A0A0F8U238	87.2
12630	A0A0U5FTQ5	A0A1V6TRI2	87.1
12631	A0A0U5FTQ5	A0A5N7D6G6	87.1
12632	A0A0U5FTQ5	A0A5N6T6J1	87.1
12633	A0A0U5FTQ5	B6H004	87.1
12634	A0A0U5FTQ5	A0A5N6UU48	87.1
12635	A0A0U5FTQ5	A0A0L1IYH5	86.9
12636	A0A0U5FTQ5	A0A5N6TJD5	86.9
12637	A0A0U5FTQ5	A0A1V6Y250	86.8
12638	A0A0U5FTQ5	A0A5N5WS51	86.8
12639	A0A0U5FTQ5	A0A5N6FLB4	86.8
12640	A0A0U5FTQ5	W6QZY1	86.6
12641	A0A0U5FTQ5	A0A0A2K2L2	86.5
12642	A0A0U5FTQ5	A0A0A2L8C1	86.5
12643	A0A0U5FTQ5	A0A0G4PTH8	86.5
12644	A0A0U5FTQ5	A0A135LT87	86.3
12645	A0A0U5FTQ5	A0A1V6N6L8	86.3
12646	A0A0U5FTQ5	A0A101MG75	86.3
12647	A0A0U5FTQ5	A0A1L9RP90	86.2
12648	A0A0U5FTQ5	A0A2I2F6L9	86.1
12649	A0A0U5FTQ5	A0A1V6R3E4	86.0
12650	A0A0U5FTQ5	A0A317VRS8	85.9
12651	A0A0U5FTQ5	A0A1L9UG76	85.8
12652	A0A0U5FTQ5	A0A319DNN5	85.7
12653	A0A0U5FTQ5	A0A0M9WC58	85.7
12654	A0A0U5FTQ5	A0A1L9SKB6	85.7
12655	A0A0U5FTQ5	A0A1V6S025	85.6
12656	A0A0U5FTQ5	A0A1L9NM57	85.3
12657	A0A0U5FTQ5	A0A401KSG4	85.3
12658	A0A0U5FTQ5	A0A3F3PYJ0	85.2
12659	A0A0U5FTQ5	A0A1E3BR69	85.1
12660	A0A0U5FTQ5	A2RB46	85.0
12661	A0A0U5FTQ5	A0A1L9W0D4	84.8
12662	A0A0U5FTQ5	A0A443I0D2	84.7
12663	A0A0U5FTQ5	A0A017SR18	84.7
12664	A0A0U5FTQ5	A0A1R3RRE5	84.6
12665	A0A0U5FTQ5	A0A395GID0	84.4
12666	A0A0U5FTQ5	V5FXD6	84.4
12667	A0A0U5FTQ5	A0A1J9PEQ4	84.4
12668	A0A0U5FTQ5	A0A317VU31	84.1
12669	A0A0U5FTQ5	A0A319EEE1	84.0
12670	A0A0U5FTQ5	A0A1V6UEN6	83.9
12671	A0A0U5FTQ5	A0A2B7XYC7	83.8
12672	A0A0U5FTQ5	B8LTH7	83.8
12673	A0A0U5FTQ5	A0A1L9X343	83.6
12674	A0A0U5FTQ5	A0A319CFQ0	83.5
12675	A0A0U5FTQ5	A0A2B7Z2F3	83.3
12676	A0A0U5FTQ5	A0A2V5HC18	83.3
12677	A0A0U5FTQ5	A0A395HPP0	83.3
12678	A0A0U5FTQ5	A0A318ZDC1	83.2
12679	A0A0U5FTQ5	A0A7H8QPQ1	83.0
12680	A0A0U5FTQ5	A0A0D2L0R8	81.1
12681	A0A0U5FTQ5	H6BU34	81.1
12682	A0A0U5FTQ5	A0A0D2CY69	81.0
12683	A0A0U5FTQ5	A0A178ZH86	81.0
12684	A0A0U5FTQ5	A0A0D2DMY6	80.8
12685	A0A0U5FTQ5	A0A0D2EK50	80.7
12686	A0A0U5FTQ5	W9YRP8	80.7
12687	A0A0U5FTQ5	Q2UNA0	80.6
12688	A0A0U5FTQ5	G2XS59	80.5
12689	A0A0U5FTQ5	A0A072PRU7	80.5
12690	A0A0U5FTQ5	W9X977	80.4
12691	A0A0U5FTQ5	A0A4Y8D203	80.4
12692	A0A0U5FTQ5	W9W4X4	80.4
12693	A0A0U5FTQ5	A0A0D2CX58	80.2
12694	A0A0U5FTQ5	A0A0D2BJ30	80.1
12695	A0A0U5FTQ5	W9Y7V1	80.1
12696	A0A0U5FTQ5	A0A3E2GT83	80.0
12697	A0A0U5FTQ5	S3CPI0	80.0
12698	A0A0U5FTQ5	A7E6B5	79.9
12699	A0A0U5FTQ5	A0A074XWT8	79.9
12700	A0A0U5FTQ5	A0A0D1ZSC5	79.8
12701	A0A0U5FTQ5	K1Y422	79.7
12702	A0A0U5FTQ5	A0A074W4F7	79.7
12703	A0A0U5FTQ5	A0A0D2F3N4	79.6
12704	A0A0U5FTQ5	A0A3D8SR04	79.6
12705	A0A0U5FTQ5	A0A2J6T8G8	79.6
12706	A0A0U5FTQ5	M7UID6	79.4
12707	A0A0U5FTQ5	A0A2J6PTI5	79.4
12708	A0A0U5FTQ5	A0A1Y1Y8W2	79.4
12709	A0A0U5FTQ5	A0A2V1DZ69	79.3
12710	A0A0U5FTQ5	A0A2J6S5S8	79.3
12711	A0A0U5FTQ5	A0A7D8UU31	79.3
12712	A0A0U5FTQ5	A0A7C8MEZ2	79.3
12713	A0A0U5FTQ5	A0A3M2SL30	79.2
12714	A0A0U5FTQ5	A0A428UCX7	79.2
12715	A0A0U5FTQ5	A0A0D2JCG4	79.2
12716	A0A0U5FTQ5	A0A4Z1L148	79.0
12717	A0A0U5FTQ5	H0ELG6	78.9
12718	A0A0U5FTQ5	C7ZD82	78.9
12719	A0A0U5FTQ5	A0A507B7L9	78.9
12720	A0A0U5FTQ5	A0A428PAC1	78.9
12721	A0A0U5FTQ5	A0A428NE95	78.9
12722	A0A0U5FTQ5	A0A4Z1KC62	78.8
12723	A0A0U5FTQ5	A0A177CWT1	78.8
12724	A0A0U5FTQ5	A0A194UX87	78.7
12725	A0A0U5FTQ5	A0A5M9JVZ9	78.7
12726	A0A0U5FTQ5	A0A4R8R015	78.6
12727	A0A0U5FTQ5	A0A162IAZ2	78.6
12728	A0A0U5FTQ5	A0A1Q8RSU2	78.6
12729	A0A0U5FTQ5	N4VAA4	78.6
12730	A0A0U5FTQ5	A0A0C4E9L8	78.6
12731	A0A0U5FTQ5	A0A2T3AX85	78.5
12732	A0A0U5FTQ5	A0A1L7WVX5	78.5
12733	A0A0U5FTQ5	E4ZS94	78.5
12734	A0A0U5FTQ5	A0A074YNW2	78.5
12735	A0A0U5FTQ5	T0KZZ1	78.5
12736	A0A0U5FTQ5	L2FC28	78.5
12737	A0A0U5FTQ5	A0A0N0NJ30	78.4
12738	A0A0U5FTQ5	A0A5N5JXS7	78.4
12739	A0A0U5FTQ5	A0A2T4BTG5	78.4
12740	A0A0U5FTQ5	G9NP24	78.4
12741	A0A0U5FTQ5	W3XJD9	78.4
12742	A0A0U5FTQ5	A0A2T4H210	78.4
12743	A0A0U5FTQ5	A0A1B8AE72	78.4
12744	A0A0U5FTQ5	A0A0E0SDM0	78.4
12745	A0A0U5FTQ5	A0A2T2NH42	78.4
12746	A0A0U5FTQ5	A0A2V1C0J1	78.4
12747	A0A0U5FTQ5	A0A074WF13	78.4
12748	A0A0U5FTQ5	A0A1Z5TU80	78.4
12749	A0A0U5FTQ5	A0A194XNF4	78.4
12750	A0A0U5FTQ5	A0A1Z5TFN5	78.4
12751	A0A0U5FTQ5	A0A1C1C6C4	78.3
12752	A0A0U5FTQ5	G0RRS1	78.3
12753	A0A0U5FTQ5	A0A395N0T1	78.3
12754	A0A0U5FTQ5	A0A2P4ZJM8	78.3
12755	A0A0U5FTQ5	A0A5N5KQM7	78.3
12756	A0A0U5FTQ5	A0A3M7BEA0	78.2
12757	A0A0U5FTQ5	A0A3M6WYP1	78.2
12758	A0A0U5FTQ5	W9CNQ9	78.2
12759	A0A0U5FTQ5	A0A370TVS3	78.2
12760	A0A0U5FTQ5	R7YPA1	78.2
12761	A0A0U5FTQ5	A0A0F9XM87	78.1
12762	A0A0U5FTQ5	A0A2P5HRC7	78.1
12763	A0A0U5FTQ5	A0A175W4Q6	78.1
12764	A0A0U5FTQ5	A0A395N9G7	78.1
12765	A0A0U5FTQ5	A0A2T3ZV55	78.1
12766	A0A0U5FTQ5	A0A1J7JQ54	78.1
12767	A0A0U5FTQ5	Q0UYY5	78.1
12768	A0A0U5FTQ5	A0A517L855	78.1
12769	A0A0U5FTQ5	A0A559MAH0	78.1
12770	A0A0U5FTQ5	A0A178DM25	78.1
12771	A0A0U5FTQ5	A0A4U6X6L6	78.0
12772	A0A0U5FTQ5	A0A6A6Y0P5	78.0
12773	A0A0U5FTQ5	A0A2T3YX01	78.0
12774	A0A0U5FTQ5	A0A1Y2EKH6	78.0
12775	A0A0U5FTQ5	A0A177D705	77.9
12776	A0A0U5FTQ5	A0A163E1X7	77.8
12777	A0A0U5FTQ5	S0DVK4	77.8
12778	A0A0U5FTQ5	A0A084GCK7	77.8
12779	A0A0U5FTQ5	A0A2K0WVU4	77.8
12780	A0A0U5FTQ5	R8BGK6	77.8
12781	A0A0U5FTQ5	A0A2L2SPC1	77.8
12782	A0A0U5FTQ5	A0A4U0TJT0	77.8
12783	A0A0U5FTQ5	W2S189	77.8
12784	A0A0U5FTQ5	A0A395IKF8	77.8
12785	A0A0U5FTQ5	E3RDM4	77.8
12786	A0A0U5FTQ5	A0A1E1KHE7	77.8
12787	A0A0U5FTQ5	A0A2S7P6M0	77.7
12788	A0A0U5FTQ5	A0A4Z0YFK3	77.7
12789	A0A0U5FTQ5	A0A2H3H306	77.7
12790	A0A0U5FTQ5	W9J4H7	77.7
12791	A0A0U5FTQ5	A0A150V9F0	77.7
12792	A0A0U5FTQ5	W7N4L9	77.7
12793	A0A0U5FTQ5	A0A423WGA7	77.7
12794	A0A0U5FTQ5	G9N8S0	77.7
12795	A0A0U5FTQ5	N4TXI0	77.7
12796	A0A0U5FTQ5	A0A7C8IM37	77.7
12797	A0A0U5FTQ5	A0A5N5D932	77.7
12798	A0A0U5FTQ5	A0A423XHQ7	77.7
12799	A0A0U5FTQ5	A0A395TAD6	77.7
12800	A0A0U5FTQ5	N1S467	77.7
12801	A0A0U5FTQ5	X0CZJ3	77.7
12802	A0A0U5FTQ5	A0A0D2YGJ6	77.7
12803	A0A0U5FTQ5	A0A5Q4BJR1	77.7
12804	A0A0U5FTQ5	A0A2P7ZE34	77.6
12805	A0A0U5FTQ5	A0A420Y6G0	77.5
12806	A0A0U5FTQ5	A0A2N3N139	77.5
12807	A0A0U5FTQ5	A0A0G2G1B8	77.5
12808	A0A0U5FTQ5	F9F678	77.5
12809	A0A0U5FTQ5	A0A1W2TQY8	77.5
12810	A0A0U5FTQ5	R1EEN8	77.5
12811	A0A0U5FTQ5	A0A364MXF6	77.5
12812	A0A0U5FTQ5	A0A3M9Y5X2	77.4
12813	A0A0U5FTQ5	A0A4T0WKD8	77.4
12814	A0A0U5FTQ5	A0A1G4BGG5	77.4
12815	A0A0U5FTQ5	A0A0G4KKU1	77.4
12816	A0A0U5FTQ5	A0A395SP46	77.4
12817	A0A0U5FTQ5	A0A0G2EW25	77.4
12818	A0A0U5FTQ5	J3PH24	77.4
12819	A0A0U5FTQ5	A0A2K1QGL6	77.3
12820	A0A0U5FTQ5	A0A066X5A7	77.2
12821	A0A0U5FTQ5	A0A162MZU6	77.2
12822	A0A0U5FTQ5	A0A2S7QS87	77.2
12823	A0A0U5FTQ5	A0A010RMG6	77.1
12824	A0A0U5FTQ5	G2R1V2	77.1
12825	A0A0U5FTQ5	A0A166RI72	76.9
12826	A0A0U5FTQ5	E3QV85	76.9
12827	A0A0U5FTQ5	A0A2T3AAA4	76.9
12828	A0A0U5FTQ5	A0A136J8S2	76.8
12829	A0A0U5FTQ5	A0A1Y2VR85	76.8
12830	A0A0U5FTQ5	A0A0F4G7F6	76.7
12831	A0A0U5FTQ5	F9XCV2	76.7
12832	A0A0U5FTQ5	A0A1X7RVT7	76.7
12833	A0A0U5FTQ5	A0A1V1TC36	76.6
12834	A0A0U5FTQ5	A0A1Y2UY51	76.6
12835	A0A0U5FTQ5	A0A1J9QW67	76.5
12836	A0A0U5FTQ5	Q2H3S5	76.5
12837	A0A0U5FTQ5	A0A090CAV9	76.5
12838	A0A0U5FTQ5	F0X7T2	76.3
12839	A0A0U5FTQ5	G4U5F6	76.2
12840	A0A0U5FTQ5	A0A1Y2WV54	76.2
12841	A0A0U5FTQ5	S3D7K6	76.2
12842	A0A0U5FTQ5	A0A6P8BIP6	76.0
12843	A0A0U5FTQ5	G4N5G7	75.9
12844	A0A0U5FTQ5	M3CF66	75.6
12845	A0A0U5FTQ5	C9SS38	75.4
